00:48:04.987 , 0,0,0,  0.00,335.00,762.00,0.00,720.00,0.00,0.00,830.00,0.00,
00:48:04.987 , 0,0,0,  0.00,336.00,763.00,0.00,722.00,0.00,0.00,832.00,0.00,
00:48:04.987 , 0,0,0,  0.00,336.00,763.00,0.00,725.00,0.00,0.00,832.00,0.00,
00:48:04.987 , 0,0,0,  0.00,339.00,763.00,0.00,727.00,0.00,0.00,833.00,0.00,
00:48:04.987 , 0,0,0,  0.00,342.00,765.00,0.00,731.00,0.00,0.00,837.00,0.00,
00:48:04.987 , 0,0,0,  0.00,349.00,768.00,0.00,733.00,0.00,0.00,835.00,0.00,
00:48:04.987 , 0,0,0,  0.00,354.00,767.00,0.00,738.00,0.00,0.00,837.00,0.00,
00:48:05.035 , 0,0,0,  0.00,357.00,768.00,0.00,740.00,0.00,0.00,839.00,0.00,
00:48:05.035 , 0,0,0,  0.00,365.00,772.00,0.00,742.00,0.00,0.00,843.00,0.00,
00:48:05.035 , 0,0,0,  0.00,368.00,774.00,0.00,742.00,0.00,0.00,841.00,0.00,
00:48:05.035 , 0,0,0,  0.00,368.00,774.00,0.00,743.00,0.00,0.00,843.00,0.00,
00:48:05.035 , 0,0,0,  0.00,369.00,775.00,0.00,743.00,0.00,0.00,844.00,0.00,
00:48:05.035 , 0,0,0,  0.00,370.00,778.00,0.00,746.00,0.00,0.00,842.00,0.00,
00:48:05.035 , 0,0,0,  0.00,368.00,775.00,0.00,745.00,0.00,0.00,843.00,0.00,
00:48:05.035 , 0,0,0,  0.00,369.00,774.00,0.00,745.00,0.00,0.00,845.00,0.00,
00:48:05.035 , 0,0,0,  0.00,368.00,775.00,0.00,743.00,0.00,0.00,842.00,0.00,
00:48:05.081 , 0,0,0,  0.00,368.00,775.00,0.00,743.00,0.00,0.00,845.00,0.00,
00:48:05.081 , 0,0,0,  0.00,368.00,777.00,0.00,742.00,0.00,0.00,843.00,0.00,
00:48:05.081 , 0,0,0,  0.00,367.00,779.00,0.00,743.00,0.00,0.00,842.00,0.00,
00:48:05.081 , 0,0,0,  0.00,369.00,779.00,0.00,745.00,0.00,0.00,844.00,0.00,
00:48:05.081 , 0,0,0,  0.00,368.00,780.00,0.00,746.00,0.00,0.00,844.00,0.00,
00:48:05.081 , 0,0,0,  0.00,374.00,778.00,0.00,747.00,0.00,0.00,847.00,0.00,
00:48:05.081 , 0,0,0,  0.00,379.00,782.00,0.00,751.00,0.00,0.00,848.00,0.00,
00:48:05.081 , 0,0,0,  0.00,384.00,782.00,0.00,752.00,0.00,0.00,848.00,0.00,
00:48:05.129 , 0,0,0,  0.00,386.00,784.00,0.00,755.00,0.00,0.00,848.00,0.00,
00:48:05.129 , 0,0,0,  0.00,393.00,783.00,0.00,754.00,0.00,0.00,848.00,0.00,
00:48:05.129 , 0,0,0,  0.00,397.00,784.00,0.00,757.00,0.00,0.00,851.00,0.00,
00:48:05.129 , 0,0,0,  0.00,400.00,784.00,0.00,759.00,0.00,0.00,849.00,0.00,
00:48:05.129 , 0,0,0,  0.00,400.00,785.00,0.00,758.00,0.00,0.00,851.00,0.00,
00:48:05.129 , 0,0,0,  0.00,401.00,785.00,0.00,759.00,0.00,0.00,851.00,0.00,
00:48:05.129 , 0,0,0,  0.00,402.00,785.00,0.00,761.00,0.00,0.00,849.00,0.00,
00:48:05.129 , 0,0,0,  0.00,400.00,786.00,0.00,759.00,0.00,0.00,849.00,0.00,
00:48:05.129 , 0,0,0,  0.00,401.00,786.00,0.00,755.00,0.00,0.00,848.00,0.00,
00:48:05.176 , 0,0,0,  0.00,400.00,789.00,0.00,757.00,0.00,0.00,848.00,0.00,
00:48:05.176 , 0,0,0,  0.00,400.00,785.00,0.00,755.00,0.00,0.00,848.00,0.00,
00:48:05.176 , 0,0,0,  0.00,400.00,787.00,0.00,755.00,0.00,0.00,848.00,0.00,
00:48:05.176 , 0,0,0,  0.00,400.00,786.00,0.00,757.00,0.00,0.00,849.00,0.00,
00:48:05.176 , 0,0,0,  0.00,400.00,785.00,0.00,757.00,0.00,0.00,848.00,0.00,
00:48:05.176 , 0,0,0,  0.00,397.00,787.00,0.00,751.00,0.00,0.00,849.00,0.00,
00:48:05.176 , 0,0,0,  0.00,398.00,786.00,0.00,753.00,0.00,0.00,848.00,0.00,
00:48:05.176 , 0,0,0,  0.00,397.00,784.00,0.00,755.00,0.00,0.00,848.00,0.00,
00:48:05.176 , 0,0,0,  0.00,398.00,785.00,0.00,755.00,0.00,0.00,849.00,0.00,
00:48:05.224 , 0,0,0,  0.00,399.00,786.00,0.00,758.00,0.00,0.00,850.00,0.00,
00:48:05.224 , 0,0,0,  0.00,400.00,789.00,0.00,759.00,0.00,0.00,851.00,0.00,
00:48:05.224 , 0,0,0,  0.00,400.00,786.00,0.00,757.00,0.00,0.00,859.00,0.00,
00:48:05.224 , 0,0,0,  0.00,401.00,787.00,0.00,762.00,0.00,0.00,855.00,0.00,
00:48:05.224 , 0,0,0,  0.00,402.00,798.00,0.00,765.00,0.00,0.00,853.00,0.00,
00:48:05.224 , 0,0,0,  0.00,408.00,787.00,0.00,765.00,0.00,0.00,855.00,0.00,
00:48:05.224 , 0,0,0,  0.00,409.00,790.00,0.00,766.00,0.00,0.00,855.00,0.00,
00:48:05.224 , 0,0,0,  0.00,410.00,787.00,0.00,768.00,0.00,0.00,855.00,0.00,
00:48:05.271 , 0,0,0,  0.00,412.00,791.00,0.00,768.00,0.00,0.00,853.00,0.00,
00:48:05.271 , 0,0,0,  0.00,410.00,790.00,0.00,766.00,0.00,0.00,854.00,0.00,
00:48:05.271 , 0,0,0,  0.00,413.00,790.00,0.00,767.00,0.00,0.00,854.00,0.00,
00:48:05.271 , 0,0,0,  0.00,410.00,791.00,0.00,765.00,0.00,0.00,853.00,0.00,
00:48:05.271 , 0,0,0,  0.00,410.00,791.00,0.00,764.00,0.00,0.00,853.00,0.00,
00:48:05.271 , 0,0,0,  0.00,409.00,793.00,0.00,762.00,0.00,0.00,855.00,0.00,
00:48:05.271 , 0,0,0,  0.00,405.00,791.00,0.00,763.00,0.00,0.00,853.00,0.00,
00:48:05.271 , 0,0,0,  0.00,404.00,791.00,0.00,759.00,0.00,0.00,851.00,0.00,
00:48:05.271 , 0,0,0,  0.00,400.00,793.00,0.00,758.00,0.00,0.00,851.00,0.00,
00:48:05.319 , 0,0,0,  0.00,401.00,791.00,0.00,755.00,0.00,0.00,851.00,0.00,
00:48:05.319 , 0,0,0,  0.00,400.00,790.00,0.00,758.00,0.00,0.00,850.00,0.00,
00:48:05.319 , 0,0,0,  0.00,401.00,791.00,0.00,756.00,0.00,0.00,849.00,0.00,
00:48:05.319 , 0,0,0,  0.00,400.00,795.00,0.00,755.00,0.00,0.00,848.00,0.00,
00:48:05.319 , 0,0,0,  0.00,401.00,791.00,0.00,754.00,0.00,0.00,849.00,0.00,
00:48:05.319 , 0,0,0,  0.00,401.00,795.00,0.00,757.00,0.00,0.00,849.00,0.00,
00:48:05.319 , 0,0,0,  0.00,406.00,795.00,0.00,757.00,0.00,0.00,849.00,0.00,
00:48:05.319 , 0,0,0,  0.00,406.00,800.00,0.00,758.00,0.00,0.00,850.00,0.00,
00:48:05.319 , 0,0,0,  0.00,403.00,800.00,0.00,759.00,0.00,0.00,849.00,0.00,
00:48:05.366 , 0,0,0,  0.00,410.00,802.00,0.00,759.00,0.00,0.00,849.00,0.00,
00:48:05.366 , 0,0,0,  0.00,414.00,798.00,0.00,759.00,0.00,0.00,861.00,0.00,
00:48:05.366 , 0,0,0,  0.00,415.00,801.00,0.00,765.00,0.00,0.00,850.00,0.00,
00:48:05.366 , 0,0,0,  0.00,417.00,802.00,0.00,764.00,0.00,0.00,850.00,0.00,
00:48:05.366 , 0,0,0,  0.00,421.00,801.00,0.00,767.00,0.00,0.00,854.00,0.00,
00:48:05.366 , 0,0,0,  0.00,423.00,802.00,0.00,767.00,0.00,0.00,855.00,0.00,
00:48:05.366 , 0,0,0,  0.00,425.00,800.00,0.00,769.00,0.00,0.00,858.00,0.00,
00:48:05.366 , 0,0,0,  0.00,429.00,803.00,0.00,770.00,0.00,0.00,858.00,0.00,
00:48:05.414 , 0,0,0,  0.00,432.00,805.00,0.00,771.00,0.00,0.00,856.00,0.00,
00:48:05.414 , 0,0,0,  0.00,432.00,802.00,0.00,771.00,0.00,0.00,854.00,0.00,
00:48:05.414 , 0,0,0,  0.00,433.00,803.00,0.00,772.00,0.00,0.00,859.00,0.00,
00:48:05.414 , 0,0,0,  0.00,434.00,805.00,0.00,774.00,0.00,0.00,858.00,0.00,
00:48:05.414 , 0,0,0,  0.00,437.00,803.00,0.00,774.00,0.00,0.00,853.00,0.00,
00:48:05.414 , 0,0,0,  0.00,435.00,803.00,0.00,774.00,0.00,0.00,856.00,0.00,
00:48:05.414 , 0,0,0,  0.00,433.00,805.00,0.00,774.00,0.00,0.00,859.00,0.00,
00:48:05.414 , 0,0,0,  0.00,433.00,803.00,0.00,773.00,0.00,0.00,856.00,0.00,
00:48:05.414 , 0,0,0,  0.00,432.00,802.00,0.00,771.00,0.00,0.00,858.00,0.00,
00:48:05.462 , 0,0,0,  0.00,432.00,801.00,0.00,770.00,0.00,0.00,855.00,0.00,
00:48:05.462 , 0,0,0,  0.00,431.00,802.00,0.00,770.00,0.00,0.00,857.00,0.00,
00:48:05.462 , 0,0,0,  0.00,431.00,805.00,0.00,769.00,0.00,0.00,853.00,0.00,
00:48:05.462 , 0,0,0,  0.00,432.00,803.00,0.00,771.00,0.00,0.00,854.00,0.00,
00:48:05.462 , 0,0,0,  0.00,430.00,805.00,0.00,769.00,0.00,0.00,853.00,0.00,
00:48:05.462 , 0,0,0,  0.00,433.00,809.00,0.00,772.00,0.00,0.00,853.00,0.00,
00:48:05.462 , 0,0,0,  0.00,435.00,810.00,0.00,775.00,0.00,0.00,855.00,0.00,
00:48:05.462 , 0,0,0,  0.00,439.00,809.00,0.00,774.00,0.00,0.00,857.00,0.00,
00:48:05.462 , 0,0,0,  0.00,444.00,810.00,0.00,779.00,0.00,0.00,858.00,0.00,
00:48:05.509 , 0,0,0,  0.00,446.00,812.00,0.00,779.00,0.00,0.00,859.00,0.00,
00:48:05.509 , 0,0,0,  0.00,448.00,811.00,0.00,781.00,0.00,0.00,859.00,0.00,
00:48:05.509 , 0,0,0,  0.00,451.00,814.00,0.00,779.00,0.00,0.00,860.00,0.00,
00:48:05.509 , 0,0,0,  0.00,455.00,815.00,0.00,783.00,0.00,0.00,857.00,0.00,
00:48:05.509 , 0,0,0,  0.00,461.00,817.00,0.00,782.00,0.00,0.00,858.00,0.00,
00:48:05.509 , 0,0,0,  0.00,463.00,816.00,0.00,782.00,0.00,0.00,855.00,0.00,
00:48:05.509 , 0,0,0,  0.00,464.00,818.00,0.00,783.00,0.00,0.00,854.00,0.00,
00:48:05.509 , 0,0,0,  0.00,467.00,817.00,0.00,784.00,0.00,0.00,855.00,0.00,
00:48:05.556 , 0,0,0,  0.00,469.00,821.00,0.00,782.00,0.00,0.00,853.00,0.00,
