23:31:17.823 , 0,0,0,  0.00,0.00,0.00,0.00,2512.00,0.00,0.00,0.00,0.00,
23:31:17.823 , 0,0,0,  0.00,0.00,0.00,0.00,2515.00,0.00,0.00,0.00,0.00,
23:31:17.823 , 0,0,0,  0.00,0.00,0.00,0.00,2521.00,0.00,0.00,0.00,0.00,
23:31:17.823 , 0,0,0,  0.00,0.00,0.00,0.00,2522.00,0.00,0.00,0.00,0.00,
23:31:17.823 , 0,0,0,  0.00,0.00,0.00,0.00,2525.00,0.00,0.00,0.00,0.00,
23:31:17.823 , 0,0,0,  0.00,0.00,0.00,0.00,2527.00,0.00,0.00,0.00,0.00,
23:31:17.823 , 0,0,0,  0.00,0.00,0.00,0.00,2532.00,0.00,0.00,0.00,0.00,
23:31:17.823 , 0,0,0,  0.00,0.00,0.00,0.00,2530.00,0.00,0.00,0.00,0.00,
23:31:17.871 , 0,0,0,  0.00,0.00,0.00,0.00,2534.00,0.00,0.00,0.00,0.00,
23:31:17.871 , 0,0,0,  0.00,0.00,0.00,0.00,2538.00,0.00,0.00,0.00,0.00,
23:31:17.871 , 0,0,0,  0.00,0.00,0.00,0.00,2539.00,0.00,0.00,0.00,0.00,
23:31:17.871 , 0,0,0,  0.00,0.00,0.00,0.00,2542.00,0.00,0.00,0.00,0.00,
23:31:17.871 , 0,0,0,  0.00,0.00,0.00,0.00,2544.00,0.00,0.00,0.00,0.00,
23:31:17.871 , 0,0,0,  0.00,0.00,0.00,0.00,2544.00,0.00,0.00,0.00,0.00,
23:31:17.871 , 0,0,0,  0.00,0.00,0.00,0.00,2544.00,0.00,0.00,0.00,0.00,
23:31:17.871 , 0,0,0,  0.00,0.00,0.00,0.00,2545.00,0.00,0.00,0.00,0.00,
23:31:17.871 , 0,0,0,  0.00,0.00,0.00,0.00,2546.00,0.00,0.00,0.00,0.00,
23:31:17.871 , 0,0,0,  0.00,0.00,0.00,0.00,2545.00,0.00,0.00,0.00,0.00,
23:31:17.918 , 0,0,0,  0.00,0.00,0.00,0.00,2544.00,0.00,0.00,0.00,0.00,
23:31:17.918 , 0,0,0,  0.00,0.00,0.00,0.00,2544.00,0.00,0.00,0.00,0.00,
23:31:17.918 , 0,0,0,  0.00,0.00,0.00,0.00,2544.00,0.00,0.00,0.00,0.00,
23:31:17.918 , 0,0,0,  0.00,0.00,0.00,0.00,2544.00,0.00,0.00,0.00,0.00,
23:31:17.918 , 0,0,0,  0.00,0.00,0.00,0.00,2539.00,0.00,0.00,0.00,0.00,
23:31:17.918 , 0,0,0,  0.00,0.00,0.00,0.00,2538.00,0.00,0.00,0.00,0.00,
23:31:17.918 , 0,0,0,  0.00,0.00,0.00,0.00,2538.00,0.00,0.00,0.00,0.00,
23:31:17.918 , 0,0,0,  0.00,0.00,0.00,0.00,2537.00,0.00,0.00,0.00,0.00,
23:31:17.918 , 0,0,0,  0.00,0.00,0.00,0.00,2538.00,0.00,0.00,0.00,0.00,
23:31:17.965 , 0,0,0,  0.00,0.00,0.00,0.00,2530.00,0.00,0.00,0.00,0.00,
23:31:17.965 , 0,0,0,  0.00,0.00,0.00,0.00,2532.00,0.00,0.00,0.00,0.00,
23:31:17.965 , 0,0,0,  0.00,0.00,0.00,0.00,2531.00,0.00,0.00,0.00,0.00,
23:31:17.965 , 0,0,0,  0.00,0.00,0.00,0.00,2530.00,0.00,0.00,0.00,0.00,
23:31:17.965 , 0,0,0,  0.00,0.00,0.00,0.00,2529.00,0.00,0.00,0.00,0.00,
23:31:17.965 , 0,0,0,  0.00,0.00,0.00,0.00,2530.00,0.00,0.00,0.00,0.00,
23:31:17.965 , 0,0,0,  0.00,0.00,0.00,0.00,2529.00,0.00,0.00,0.00,0.00,
23:31:17.965 , 0,0,0,  0.00,0.00,0.00,0.00,2527.00,0.00,0.00,0.00,0.00,
23:31:17.965 , 0,0,0,  0.00,0.00,0.00,0.00,2527.00,0.00,0.00,0.00,0.00,
23:31:18.011 , 0,0,0,  0.00,0.00,0.00,0.00,2527.00,0.00,0.00,0.00,0.00,
23:31:18.011 , 0,0,0,  0.00,0.00,0.00,0.00,2527.00,0.00,0.00,0.00,0.00,
23:31:18.011 , 0,0,0,  0.00,0.00,0.00,0.00,2526.00,0.00,0.00,0.00,0.00,
23:31:18.011 , 0,0,0,  0.00,0.00,0.00,0.00,2522.00,0.00,0.00,0.00,0.00,
23:31:18.011 , 0,0,0,  0.00,0.00,0.00,0.00,2522.00,0.00,0.00,0.00,0.00,
23:31:18.011 , 0,0,0,  0.00,0.00,0.00,0.00,2522.00,0.00,0.00,0.00,0.00,
23:31:18.011 , 0,0,0,  0.00,0.00,0.00,0.00,2518.00,0.00,0.00,0.00,0.00,
23:31:18.011 , 0,0,0,  0.00,0.00,0.00,0.00,2517.00,0.00,0.00,0.00,0.00,
23:31:18.011 , 0,0,0,  0.00,0.00,0.00,0.00,2513.00,0.00,0.00,0.00,0.00,
23:31:18.057 , 0,0,0,  0.00,0.00,0.00,0.00,2512.00,0.00,0.00,0.00,0.00,
23:31:18.057 , 0,0,0,  0.00,0.00,0.00,0.00,2511.00,0.00,0.00,0.00,0.00,
23:31:18.057 , 0,0,0,  0.00,0.00,0.00,0.00,2507.00,0.00,0.00,0.00,0.00,
23:31:18.057 , 0,0,0,  0.00,0.00,0.00,0.00,2506.00,0.00,0.00,0.00,0.00,
23:31:18.057 , 0,0,0,  0.00,0.00,0.00,0.00,2499.00,0.00,0.00,0.00,0.00,
23:31:18.057 , 0,0,0,  0.00,0.00,0.00,0.00,2499.00,0.00,0.00,0.00,0.00,
23:31:18.057 , 0,0,0,  0.00,0.00,0.00,0.00,2496.00,0.00,0.00,0.00,0.00,
23:31:18.057 , 0,0,0,  0.00,0.00,0.00,0.00,2490.00,0.00,0.00,0.00,0.00,
23:31:18.057 , 0,0,0,  0.00,0.00,0.00,0.00,2486.00,0.00,0.00,0.00,0.00,
23:31:18.057 , 0,0,0,  0.00,0.00,0.00,0.00,2480.00,0.00,0.00,0.00,0.00,
23:31:18.104 , 0,0,0,  0.00,0.00,0.00,0.00,2480.00,0.00,0.00,0.00,0.00,
23:31:18.104 , 0,0,0,  0.00,0.00,0.00,0.00,2473.00,0.00,0.00,0.00,0.00,
23:31:18.104 , 0,0,0,  0.00,0.00,0.00,0.00,2471.00,0.00,0.00,0.00,0.00,
23:31:18.104 , 0,0,0,  0.00,0.00,0.00,0.00,2466.00,0.00,0.00,0.00,0.00,
23:31:18.104 , 0,0,0,  0.00,0.00,0.00,0.00,2463.00,0.00,0.00,0.00,0.00,
23:31:18.104 , 0,0,0,  0.00,0.00,0.00,0.00,2458.00,0.00,0.00,0.00,0.00,
23:31:18.104 , 0,0,0,  0.00,0.00,0.00,0.00,2459.00,0.00,0.00,0.00,0.00,
23:31:18.104 , 0,0,0,  0.00,0.00,0.00,0.00,2454.00,0.00,0.00,0.00,0.00,
23:31:18.104 , 0,0,0,  0.00,0.00,0.00,0.00,2453.00,0.00,0.00,0.00,0.00,
23:31:18.150 , 0,0,0,  0.00,0.00,0.00,0.00,2450.00,0.00,0.00,0.00,0.00,
23:31:18.150 , 0,0,0,  0.00,0.00,0.00,0.00,2449.00,0.00,0.00,0.00,0.00,
23:31:18.150 , 0,0,0,  0.00,0.00,0.00,0.00,2448.00,0.00,0.00,0.00,0.00,
23:31:18.150 , 0,0,0,  0.00,0.00,0.00,0.00,2446.00,0.00,0.00,0.00,0.00,
23:31:18.150 , 0,0,0,  0.00,0.00,0.00,0.00,2445.00,0.00,0.00,0.00,0.00,
23:31:18.150 , 0,0,0,  0.00,0.00,0.00,0.00,2446.00,0.00,0.00,0.00,0.00,
23:31:18.150 , 0,0,0,  0.00,0.00,0.00,0.00,2445.00,0.00,0.00,0.00,0.00,
23:31:18.150 , 0,0,0,  0.00,0.00,0.00,0.00,2446.00,0.00,0.00,0.00,0.00,
23:31:18.150 , 0,0,0,  0.00,0.00,0.00,0.00,2446.00,0.00,0.00,0.00,0.00,
23:31:18.197 , 0,0,0,  0.00,0.00,0.00,0.00,2446.00,0.00,0.00,0.00,0.00,
23:31:18.197 , 0,0,0,  0.00,0.00,0.00,0.00,2443.00,0.00,0.00,0.00,0.00,
23:31:18.197 , 0,0,0,  0.00,0.00,0.00,0.00,2443.00,0.00,0.00,0.00,0.00,
23:31:18.197 , 0,0,0,  0.00,0.00,0.00,0.00,2447.00,0.00,0.00,0.00,0.00,
23:31:18.197 , 0,0,0,  0.00,0.00,0.00,0.00,2446.00,0.00,0.00,0.00,0.00,
23:31:18.197 , 0,0,0,  0.00,0.00,0.00,0.00,2445.00,0.00,0.00,0.00,0.00,
23:31:18.197 , 0,0,0,  0.00,0.00,0.00,0.00,2447.00,0.00,0.00,0.00,0.00,
23:31:18.197 , 0,0,0,  0.00,0.00,0.00,0.00,2446.00,0.00,0.00,0.00,0.00,
23:31:18.197 , 0,0,0,  0.00,0.00,0.00,0.00,2447.00,0.00,0.00,0.00,0.00,
23:31:18.244 , 0,0,0,  0.00,0.00,0.00,0.00,2446.00,0.00,0.00,0.00,0.00,
23:31:18.244 , 0,0,0,  0.00,0.00,0.00,0.00,2448.00,0.00,0.00,0.00,0.00,
23:31:18.244 , 0,0,0,  0.00,0.00,0.00,0.00,2448.00,0.00,0.00,0.00,0.00,
23:31:18.244 , 0,0,0,  0.00,0.00,0.00,0.00,2448.00,0.00,0.00,0.00,0.00,
23:31:18.244 , 0,0,0,  0.00,0.00,0.00,0.00,2447.00,0.00,0.00,0.00,0.00,
23:31:18.244 , 0,0,0,  0.00,0.00,0.00,0.00,2448.00,0.00,0.00,0.00,0.00,
23:31:18.244 , 0,0,0,  0.00,0.00,0.00,0.00,2448.00,0.00,0.00,0.00,0.00,
23:31:18.244 , 0,0,0,  0.00,0.00,0.00,0.00,2448.00,0.00,0.00,0.00,0.00,
23:31:18.244 , 0,0,0,  0.00,0.00,0.00,0.00,2448.00,0.00,0.00,0.00,0.00,
23:31:18.244 , 0,0,0,  0.00,0.00,0.00,0.00,2448.00,0.00,0.00,0.00,0.00,
